;reaTZon_y;Change(T_zone);reaPHeaPum_y;oveHeaPumY_u;Change(u_hp);weaSta_reaWeaTDryBul_y;Change(Ambient temperature);weaSta_reaWeaHDirNor_y;Change(direct radiation);reaPFan_y;reaPPumEmi_y;Addition(el. Power emission circuit + el. Power Fan);total power hp;oveFan_u;Change(u_fan);PriceElectricPowerDynamic;Product(el. Power Price * el. Power HP);Func(logistic);time;Error(T_zone);Target(T_zone);LowerBound(T_zone);UpperBound(T_zone);Mode(T_zone);Error(el. Power HP);Target(el. Power HP);LowerBound(el. Power HP);UpperBound(el. Power HP);Mode(el. Power HP)
647;293.2076279;-0.065376226;1192.816646;0.051078598;-0.004530503;272.65;-0.096875;0;0;510.2040816;20.49864428;530.7027259;1723.519372;1;0;0.2666;0.318004918;0.999999999;1546884000;-0.493975165;292.7136528;288.15;303.15;Mode(Identification);-1192.816646;0;;;Mode(Steady)
648;293.1482768;-0.059351151;1184.680186;0.04983726;-0.001241338;272.596875;-0.053125;0;0;510.2040816;20.49864428;530.7027259;1715.382912;1;0;0.2666;0.315835738;0.999999998;1546884900;-0.434624014;292.7136528;288.15;303.15;Mode(Identification);-1184.680186;0;;;Mode(Steady)
649;293.0919913;-0.056285531;1182.420825;0.055687564;0.005850304;272.575;-0.021875;0;0;510.2040816;20.49864428;530.7027259;1713.123551;1;0;0.2666;0.315233392;1;1546885800;-0.378338482;292.7136528;288.15;303.15;Mode(Identification);-1182.420825;0;;;Mode(Steady)
650;293.0378079;-0.054183385;1192.674299;0.069638121;0.013950557;272.565625;-0.009375;0;0;510.2040816;20.49864428;530.7027259;1723.377025;1;0;0.2666;0.317966968;1;1546886700;-0.324155098;292.7136528;288.15;303.15;Mode(Identification);-1192.674299;0;;;Mode(Steady)
651;292.9855946;-0.052213278;1217.1946;1;0.930361879;272.55;-0.015625;0;0;510.2040816;20.49864428;530.7027259;1747.897326;1;0;0.2666;0.32450408;1;1546887600;3.305316412;296.290911;294.15;297.15;Mode(Identification);-1217.1946;0;;;Mode(Steady)
652;292.9566051;-0.028989525;2921.357047;1;0;272.525;-0.025;0;0;510.2040816;20.49864428;530.7027259;3452.059773;1;0;0.2666;0.778833789;1;1546888500;3.334305938;296.290911;294.15;297.15;Mode(Identification);-2921.357047;0;;;Mode(Steady)
653;292.9806146;0.024009537;2948.495672;1;0;272.5;-0.025;0;0;510.2040816;20.49864428;530.7027259;3479.198398;1;0;0.2666;0.786068946;1;1546889400;3.310296401;296.290911;294.15;297.15;Mode(Identification);-2948.495672;0;;;Mode(Steady)
654;293.0393483;0.058733659;2969.665595;1;0;272.475;-0.025;0;0;510.2040816;20.49864428;530.7027259;3500.36832;1;0;0.2666;0.791712848;1;1546890300;3.251562741;296.290911;294.15;297.15;Mode(Identification);-2969.665595;0;;;Mode(Steady)
655;293.1183061;0.078957794;2987.006329;1;0;272.45;-0.025;0;0;510.2040816;20.49864428;530.7027259;3517.709055;1;0;0.2666;0.796335887;1;1546891200;3.172604947;296.290911;294.15;297.15;Mode(Identification);-2987.006329;0;;;Mode(Steady)
656;293.2572028;0.138896711;3001.849989;1;0;272.425;-0.025;0;0;510.2040816;20.49864428;530.7027259;3532.552715;1;0;0.2666;0.800293207;1;1546892100;3.033708236;296.290911;294.15;297.15;Mode(Identification);-3001.849989;0;;;Mode(Steady)
657;293.3650652;0.107862383;3014.977189;1;0;272.4;-0.025;0;0;510.2040816;20.49864428;530.7027259;3545.679915;1;0;0.2666;0.803792919;1;1546893000;2.925845853;296.290911;294.15;297.15;Mode(Identification);-3014.977189;0;;;Mode(Steady)
658;293.4701644;0.105099196;3026.799668;1;0;272.375;-0.025;0;0;510.2040816;20.49864428;530.7027259;3557.502393;1;0;0.2666;0.806944791;1;1546893900;2.820746657;296.290911;294.15;297.15;Mode(Identification);-3026.799668;0;;;Mode(Steady)
659;293.5724585;0.102294097;3037.549787;1;0;272.35;-0.025;0;0;510.2040816;20.49864428;530.7027259;3568.252513;1;0;0.2666;0.809810773;1;1546894800;2.71845256;296.290911;294.15;297.15;Mode(Identification);-3037.549787;0;;;Mode(Steady)
660;293.6702771;0.097818611;3047.378206;1;0;272.325;-0.025;0;0;510.2040816;20.49864428;530.7027259;3578.080931;1;0;0.2666;0.81243103;1;1546895700;2.620633949;296.290911;294.15;297.15;Mode(Identification);-3047.378206;0;;;Mode(Steady)
661;293.7628613;0.092584207;3056.390951;1;0;272.3;-0.025;0;0;510.2040816;20.49864428;530.7027259;3587.093677;1;0;0.2666;0.814833828;1;1546896600;2.528049741;296.290911;294.15;297.15;Mode(Identification);-3056.390951;0;;;Mode(Steady)
662;293.8510442;0.088182909;3064.666554;1;0;272.275;-0.025;0;0;510.2040816;20.49864428;530.7027259;3595.36928;1;0;0.2666;0.817040103;1;1546897500;2.439866832;296.290911;294.15;297.15;Mode(Identification);-3064.666554;0;;;Mode(Steady)
663;293.9360706;0.085026374;3072.269289;1;0;272.25;-0.025;0;0;510.2040816;20.49864428;530.7027259;3602.972014;1;0;0.2666;0.819066992;1;1546898400;2.354840458;296.290911;294.15;297.15;Mode(Identification);-3072.269289;0;;;Mode(Steady)
664;294.0188939;0.082823347;3079.512303;1;0;272.234375;-0.015625;0;0;510.2040816;20.49864428;530.7027259;3610.215029;1;0;0.2383;0.733847782;1;1546899300;2.272017111;296.290911;294.15;297.15;Mode(Identification);-3079.512303;0;;;Mode(Steady)
665;294.0996812;0.080787274;3086.677565;1;0;272.2333333;-0.001041667;0;0;510.2040816;20.49864428;530.7027259;3617.380291;1;0;0.2383;0.735555264;1;1546900200;2.191229836;296.290911;294.15;297.15;Mode(Identification);-3086.677565;0;;;Mode(Steady)
666;294.178039;0.078357862;3093.64083;1;0;272.240625;0.007291667;0;0;510.2040816;20.49864428;530.7027259;3624.343556;1;0;0.2383;0.73721461;1;1546901100;2.112871974;296.290911;294.15;297.15;Mode(Identification);-3093.64083;0;;;Mode(Steady)
667;294.253618;0.075578976;3100.256752;1;0;272.25;0.009375;0;0;510.2040816;20.49864428;530.7027259;3630.959478;1;0;0.2383;0.738791184;1;1546902000;2.037292999;296.290911;294.15;297.15;Mode(Identification);-3100.256752;0;;;Mode(Steady)
668;294.3263621;0.072744113;3106.777758;1;0;272.2703125;0.0203125;0;0;510.2040816;20.49864428;530.7027259;3637.480484;1;0;0.2383;0.74034514;1;1546902900;1.964548886;296.290911;294.15;297.15;Mode(Identification);-3106.777758;0;;;Mode(Steady)
669;294.3971726;0.07081052;3113.411565;1;0;272.3041667;0.033854167;0;0;510.2040816;20.49864428;530.7027259;3644.114291;1;0;0.2383;0.741925976;1;1546903800;1.893738366;296.290911;294.15;297.15;Mode(Identification);-3113.411565;0;;;Mode(Steady)
670;294.4661929;0.069020213;3119.716009;1;0;272.3359375;0.031770833;0;0;510.2040816;20.49864428;530.7027259;3650.418735;1;0;0.2383;0.743428325;1;1546904700;2.675387332;297.1415802;294.15;297.15;Mode(Identification);-3119.716009;0;;;Mode(Steady)
671;294.5327564;0.066563532;3125.212944;1;0;272.35;0.0140625;0;0;510.2040816;20.49864428;530.7027259;3655.91567;1;0;0.2383;0.744738244;1;1546905600;2.6088238;297.1415802;294.15;297.15;Mode(Identification);-3125.212944;0;;;Mode(Steady)
672;294.5958337;0.063077308;3129.489155;1;0;272.334375;-0.015625;0;0;510.2040816;20.49864428;530.7027259;3660.191881;1;0;0.2383;0.745757266;1;1546906500;2.545746492;297.1415802;294.15;297.15;Mode(Identification);-3129.489155;0;;;Mode(Steady)
673;294.6552467;0.059413051;3132.817842;1;0;272.3;-0.034375;0;0;510.2040816;20.49864428;530.7027259;3663.520568;1;0;0.2383;0.746550492;1;1546907400;2.486333442;297.1415802;294.15;297.15;Mode(Identification);-3132.817842;0;;;Mode(Steady)
674;294.71159;0.056343298;3135.793995;1;0;272.265625;-0.034375;0;0;510.2040816;20.49864428;530.7027259;3666.49672;1;0;0.2383;0.747259709;1;1546908300;2.429990143;297.1415802;294.15;297.15;Mode(Identification);-3135.793995;0;;;Mode(Steady)
675;294.7656388;0.054048706;3139.041453;1;0;272.25;-0.015625;0;0;510.2040816;20.49864428;530.7027259;3669.744179;1;0;0.2383;0.748033578;1;1546909200;2.375941437;297.1415802;294.15;297.15;Mode(Identification);-3139.041453;0;;;Mode(Steady)
676;294.818074;0.052435275;3142.615783;0;-1;272.25;0;0;0;510.2040816;20.49864428;530.7027259;3673.318509;1;0;0.2383;0.748885341;0.006692851;1546910100;1.319506229;296.1375803;294.15;297.15;Mode(Identification);-3142.615783;0;;;Mode(Steady)
677;294.8342759;0.016201829;0;0.246383556;0.246383556;272.25;0;0;0;0;0;0;0;0;-1;0.2383;0;1;1546911000;1.303304401;296.1375803;294.15;297.15;Mode(Identification);0;0;;;Mode(Steady)
678;294.7969589;-0.037317006;1576.276894;0.580795818;0.334412262;272.25;0;0;0;510.2040816;20.49864428;530.7027259;2106.97962;1;1;0.2383;0.375626784;1;1546911900;1.340621406;296.1375803;294.15;297.15;Mode(Identification);-1576.276894;0;;;Mode(Steady)
679;294.7551559;-0.041802923;2239.309868;0.930619101;0.349823284;272.25;0;0;0;510.2040816;20.49864428;530.7027259;2770.012594;1;0;0.2383;0.533627542;1;1546912800;1.382424329;296.1375803;294.15;297.15;Mode(Identification);-2239.309868;0;;;Mode(Steady)
680;294.7322258;-0.022930136;2958.870146;1;0.069380899;272.25;0;0;0;510.2040816;20.49864428;530.7027259;3489.572872;1;0;0.2383;0.705098756;1;1546913700;1.405354465;296.1375803;294.15;297.15;Mode(Identification);-2958.870146;0;;;Mode(Steady)
681;294.7384308;0.006205047;3111.64234;1;0;272.25;0;0;0;510.2040816;20.49864428;530.7027259;3642.345066;1;0;0.2383;0.74150437;1;1546914600;2.372476806;297.1109076;294.15;297.15;Mode(Identification);-3111.64234;0;;;Mode(Steady)
682;294.765709;0.027278114;3120.405099;1;0;272.25;0;0;0;510.2040816;20.49864428;530.7027259;3651.107824;1;0;0.2383;0.743592535;1;1546915500;2.345198692;297.1109076;294.15;297.15;Mode(Identification);-3120.405099;0;;;Mode(Steady)
683;294.8044995;0.038790507;3127.232184;1;0;272.25;0;0;0;510.2040816;20.49864428;530.7027259;3657.93491;1;0;0.2383;0.745219429;1;1546916400;2.306408185;297.1109076;294.15;297.15;Mode(Identification);-3127.232184;0;;;Mode(Steady)
684;294.8485727;0.044073196;3133.196506;1;0;272.2609375;0.0109375;0;0;510.2040816;20.49864428;530.7027259;3663.899232;1;0;0.2383;0.746640727;1;1546917300;2.26233499;297.1109076;294.15;297.15;Mode(Identification);-3133.196506;0;;;Mode(Steady)
685;294.8952575;0.04668489;3138.94706;1;0;272.2875;0.0265625;0;0;510.2040816;20.49864428;530.7027259;3669.649786;1;0;0.2383;0.748011084;1;1546918200;2.215650099;297.1109076;294.15;297.15;Mode(Identification);-3138.94706;0;;;Mode(Steady)
686;294.9434098;0.048152211;3144.440539;1;0;272.3203125;0.0328125;0;0;510.2040816;20.49864428;530.7027259;3675.143265;1;0;0.2383;0.749320181;1;1546919100;2.167497888;297.1109076;294.15;297.15;Mode(Identification);-3144.440539;0;;;Mode(Steady)
687;294.9922682;0.048858448;3149.511329;1;0;272.35;0.0296875;0;0;510.2040816;20.49864428;530.7027259;3680.214055;1;0;0.2383;0.75052855;1;1546920000;2.118639441;297.1109076;294.15;297.15;Mode(Identification);-3149.511329;0;;;Mode(Steady)
688;295.0413582;0.049089965;3154.139404;1;0;272.375;0.025;0;0;510.2040816;20.49864428;530.7027259;3684.84213;1;0;0.2383;0.75163142;1;1546920900;2.069549476;297.1109076;294.15;297.15;Mode(Identification);-3154.139404;0;;;Mode(Steady)
689;295.0905182;0.049160012;3158.527238;1;0;272.4;0.025;0;0;510.2040816;20.49864428;530.7027259;3689.229964;1;0;0.2383;0.752677041;1;1546921800;2.020389464;297.1109076;294.15;297.15;Mode(Identification);-3158.527238;0;;;Mode(Steady)
690;295.1393907;0.048872529;3162.71153;1;0;272.425;0.025;0;0;510.2040816;20.49864428;530.7027259;3693.414256;1;0;0.2383;0.753674158;1;1546922700;1.971516935;297.1109076;294.15;297.15;Mode(Identification);-3162.71153;0;;;Mode(Steady)
691;295.1875115;0.04812076;3166.718369;1;0;272.45;0.025;0;0;510.2040816;20.49864428;530.7027259;3697.421095;1;0;0.2383;0.754628987;1;1546923600;1.923396174;297.1109076;294.15;297.15;Mode(Identification);-3166.718369;0;;;Mode(Steady)
692;295.2346952;0.047183702;3171.135537;1;0;272.4953125;0.0453125;0;0;510.2040816;20.49864428;530.7027259;3701.838263;1;0;0.2383;0.755681599;1;1546924500;1.876212472;297.1109076;294.15;297.15;Mode(Identification);-3171.135537;0;;;Mode(Steady)
693;295.2813613;0.046666127;3176.201754;1;0;272.5625;0.0671875;0;0;510.2040816;20.49864428;530.7027259;3706.90448;1;0;0.2383;0.756888878;1;1546925400;1.829546346;297.1109076;294.15;297.15;Mode(Identification);-3176.201754;0;;;Mode(Steady)
694;295.3278033;0.046442049;3181.068586;1;0;272.6234375;0.0609375;0;0;510.2040816;20.49864428;530.7027259;3711.771311;1;0;0.2383;0.758048644;1;1546926300;1.783104297;297.1109076;294.15;297.15;Mode(Identification);-3181.068586;0;;;Mode(Steady)
695;295.3738721;0.046068708;3184.822957;1;0;272.65;0.0265625;0;0;510.2040816;20.49864428;530.7027259;3715.525683;1;0;0.2383;0.758943311;1;1546927200;1.73703559;297.1109076;288.15;303.15;Mode(Identification);-3184.822957;0;;;Mode(Steady)
696;295.4180879;0.044215844;3186.046719;1;0;272.5982143;-0.051785714;0;0;510.2040816;20.49864428;530.7027259;3716.749445;1;0;0.2383;0.759234933;1;1546928100;1.692819745;297.1109076;288.15;303.15;Mode(Identification);-3186.046719;0;;;Mode(Steady)
697;295.458458;0.040370082;3184.750715;1;0;272.4785714;-0.119642857;0;0;510.2040816;20.49864428;530.7027259;3715.453441;1;0;0.2383;0.758926095;1;1546929000;1.652449663;297.1109076;288.15;303.15;Mode(Identification);-3184.750715;0;;;Mode(Steady)
698;295.4949121;0.036454123;3182.58472;1;0;272.3446429;-0.133928571;0;0;510.2040816;20.49864428;530.7027259;3713.287446;1;0;0.2383;0.758409939;1;1546929900;1.61599554;297.1109076;288.15;303.15;Mode(Identification);-3182.58472;0;;;Mode(Steady)
699;295.5286294;0.033717302;3181.281728;1;0;272.25;-0.094642857;0;0;510.2040816;20.49864428;530.7027259;3711.984454;1;0;0.2666;0.848129709;1;1546930800;1.582278239;297.1109076;288.15;303.15;Mode(Identification);-3181.281728;0;;;Mode(Steady)
700;295.5122304;-0.016398968;3181.133647;1;0;272.1936384;-0.056361607;0;0;510.2040816;20.49864428;530.7027259;3711.836373;1;0;0.2666;0.84809023;1;1546931700;1.598677207;297.1109076;288.15;303.15;Mode(Identification);-3181.133647;0;;;Mode(Steady)
701;295.5299234;0.017692933;3180.906367;0;-1;272.1401786;-0.053459821;0;0;510.2040816;20.49864428;530.7027259;3711.609093;1;0;0.2666;0.848029637;0.006692851;1546932600;-0.967071919;294.5628515;288.15;303.15;Mode(Identification);-3180.906367;0;;;Mode(Steady)
702;295.5156615;-0.014261883;0;0;0;272.0916295;-0.048549107;0;0;0;0;0;0;0;-1;0.2666;0;0.006692851;1546933500;-0.952810035;294.5628515;288.15;303.15;Mode(Identification);0;0;;;Mode(Steady)
703;295.4277761;-0.087885357;0;0;0;272.05;-0.041629464;0;0;0;0;0;0;0;0;0.2666;0;0.006692851;1546934400;-0.864924678;294.5628515;288.15;303.15;Mode(Identification);0;0;;;Mode(Steady)
704;295.2978642;-0.129911932;0;0.042211405;0.042211405;272.0132813;-0.03671875;0;0;0;0;0;0;0;0;0.2666;0;0.999999899;1546935300;-0.735012746;294.5628515;288.15;303.15;Mode(Identification);0;0;;;Mode(Steady)
705;295.1725214;-0.125342837;1176.03611;0.10360191;0.061390505;271.98125;-0.03203125;0;0;510.2040816;20.49864428;530.7027259;1706.738836;1;1;0.2666;0.313531227;1;1546936200;-0.609669909;294.5628515;288.15;303.15;Mode(Identification);-1176.03611;0;;;Mode(Steady)
706;295.0618072;-0.110714153;1292.540485;0.166043868;0.062441958;271.9585938;-0.02265625;0;0;510.2040816;20.49864428;530.7027259;1823.243211;1;0;0.2666;0.344591293;1;1546937100;-0.498955756;294.5628515;288.15;303.15;Mode(Identification);-1292.540485;0;;;Mode(Steady)
707;294.9557195;-0.106087719;1410.717567;0.243579777;0.077535909;271.95;-0.00859375;0;0;510.2040816;20.49864428;530.7027259;1941.420292;1;0;0.2666;0.376097303;1;1546938000;-0.392868037;294.5628515;288.15;303.15;Mode(Identification);-1410.717567;0;;;Mode(Steady)
708;294.8587494;-0.096970127;1558.02398;0.327579249;0.083999472;271.95625;0.00625;0;0;510.2040816;20.49864428;530.7027259;2088.726705;1;0;0.2666;0.415369193;1;1546938900;-0.295897909;294.5628515;288.15;303.15;Mode(Identification);-1558.02398;0;;;Mode(Steady)
709;294.7762172;-0.082532162;1718.730609;0.407063067;0.079483818;271.975;0.01875;0;0;510.2040816;20.49864428;530.7027259;2249.433335;1;0;0.2666;0.45821358;1;1546939800;-0.213365748;294.5628515;288.15;303.15;Mode(Identification);-1718.730609;0;;;Mode(Steady)
710;294.7112178;-0.064999378;1872.335293;0.47374758;0.066684513;272.00625;0.03125;0;0;510.2040816;20.49864428;530.7027259;2403.038019;1;0;0.2666;0.499164589;1;1546940700;-0.14836637;294.5628515;288.15;303.15;Mode(Identification);-1872.335293;0;;;Mode(Steady)
711;294.6653168;-0.045900991;2002.877966;0.521317795;0.047570216;272.05;0.04375;0;0;510.2040816;20.49864428;530.7027259;2533.580692;1;0;0.2666;0.533967266;1;1546941600;-0.102465379;294.5628515;288.15;303.15;Mode(Identification);-2002.877966;0;;;Mode(Steady)
712;294.6343429;-0.030973925;2097.497097;0.552930457;0.031612662;272.1;0.05;0;0;510.2040816;20.49864428;530.7027259;2628.199823;1;0;0.2666;0.559192726;1;1546942500;-0.071491454;294.5628515;288.15;303.15;Mode(Identification);-2097.497097;0;;;Mode(Steady)
713;294.6110956;-0.023247331;2161.566557;0.577781521;0.024851064;272.15;0.05;0;0;510.2040816;20.49864428;530.7027259;2692.269283;1;0;0.2666;0.576273644;1;1546943400;-0.048244123;294.5628515;288.15;303.15;Mode(Identification);-2161.566557;0;;;Mode(Steady)
714;294.594238;-0.016857589;2212.750821;0.596549163;0.018767642;272.2;0.05;0;0;510.2040816;20.49864428;530.7027259;2743.453547;1;0;0.2666;0.589919369;1;1546944300;-0.031386534;294.5628515;288.15;303.15;Mode(Identification);-2212.750821;0;;;Mode(Steady)
715;294.585397;-0.008841004;2252.20141;0.605128136;0.008578973;272.25;0.05;0;0;510.2040816;20.49864428;530.7027259;2782.904136;1;0;0.2666;0.600436896;1;1546945200;-0.02254553;294.5628515;288.15;303.15;Mode(Identification);-2252.20141;0;;;Mode(Steady)
716;294.5850848;-0.000312189;2271.528896;0.600978725;-0.00414941;272.3;0.05;0;0;510.2040816;20.49864428;530.7027259;2802.231622;1;0;0.2666;0.605589604;1;1546946100;-0.022233341;294.5628515;288.15;303.15;Mode(Identification);-2271.528896;0;;;Mode(Steady)
717;294.591661;0.006576179;2265.348662;0.585130941;-0.015847784;272.35;0.05;0;0;510.2040816;20.49864428;530.7027259;2796.051388;1;0;0.2666;0.603941953;1;1546947000;-0.02880952;294.5628515;288.15;303.15;Mode(Identification);-2265.348662;0;;;Mode(Steady)
718;294.6022398;0.010578824;2235.453563;0.56108205;-0.024048891;272.4;0.05;0;0;510.2040816;20.49864428;530.7027259;2766.156289;1;0;0.2666;0.59597192;1;1546947900;-0.039388343;294.5628515;288.15;303.15;Mode(Identification);-2235.453563;0;;;Mode(Steady)
719;294.6141341;0.011894309;2188.731064;0.532589575;-0.028492475;272.45;0.05;0;0;510.2040816;20.49864428;530.7027259;2719.43379;1;0;0.2666;0.583515702;1;1546948800;-0.051282652;294.5628515;288.15;303.15;Mode(Identification);-2188.731064;0;;;Mode(Steady)
720;294.6245142;0.010380072;2132.207335;0.504212594;-0.028376981;272.464375;0.014375;0;0;510.2040816;20.49864428;530.7027259;2662.910061;1;0;0.2666;0.568446475;1;1546949700;-0.061662724;294.5628515;288.15;303.15;Mode(Identification);-2132.207335;0;;;Mode(Steady)
721;294.6309002;0.006386019;2074.843206;0.480500364;-0.023712229;272.43;-0.034375;0;0;510.2040816;20.49864428;530.7027259;2605.545932;1;0;0.2666;0.553153199;1;1546950600;-0.068048743;294.5628515;288.15;303.15;Mode(Identification);-2074.843206;0;;;Mode(Steady)
722;294.6333845;0.002484277;2026.393894;0.462124784;-0.018375581;272.380625;-0.049375;0;0;510.2040816;20.49864428;530.7027259;2557.09662;1;0;0.2666;0.540236612;1;1546951500;-0.07053302;294.5628515;288.15;303.15;Mode(Identification);-2026.393894;0;;;Mode(Steady)
723;294.632987;-0.000397515;1988.76156;0;-0.462124784;272.35;-0.030625;0;0;510.2040816;20.49864428;530.7027259;2519.464286;1;0;0.2666;0.530203832;0.006692851;1546952400;-2.677298484;291.9556885;288.15;303.15;Mode(Identification);-1988.76156;0;;;Mode(Steady)
724;294.6108567;-0.022130231;0;0;0;272.34125;-0.00875;0;0;0;0;0;0;0;-1;0.2666;0;0.006692851;1546953300;-2.655168254;291.9556885;288.15;303.15;Mode(Identification);0;0;;;Mode(Steady)
725;294.5461898;-0.064666903;0;0;0;272.3366667;-0.004583333;0;0;0;0;0;0;0;0;0.2666;0;0.006692851;1546954200;-2.590501351;291.9556885;288.15;303.15;Mode(Identification);0;0;;;Mode(Steady)
726;294.4561247;-0.090065149;0;0;0;272.33875;0.002083333;0;0;0;0;0;0;0;0;0.2666;0;0.006692851;1546955100;-2.500436201;291.9556885;288.15;303.15;Mode(Identification);0;0;;;Mode(Steady)
727;294.3555329;-0.100591816;0;0;0;272.35;0.01125;0;0;0;0;0;0;0;0;0.2666;0;0.006692851;1546956000;-2.399844385;291.9556885;288.15;303.15;Mode(Identification);0;0;;;Mode(Steady)
728;294.2500396;-0.105493244;0;0;0;272.3875;0.0375;0;0;0;0;0;0;0;0;0.2666;0;0.006692851;1546956900;-2.294351142;291.9556885;288.15;303.15;Mode(Identification);0;0;;;Mode(Steady)
729;294.139506;-0.110533578;0;0;0;272.45;0.0625;0;0;0;0;0;0;0;0;0.2666;0;0.006692851;1546957800;-2.183817563;291.9556885;288.15;303.15;Mode(Identification);0;0;;;Mode(Steady)
730;294.0294538;-0.110052266;0;0;0;272.5125;0.0625;0;0;0;0;0;0;0;0;0.2666;0;0.006692851;1546958700;-2.073765297;291.9556885;288.15;303.15;Mode(Identification);0;0;;;Mode(Steady)
731;293.9213208;-0.108132939;0;0;0;272.55;0.0375;0;0;0;0;0;0;0;0;0.2666;0;0.006692851;1546959600;-1.965632357;291.9556885;288.15;303.15;Mode(Identification);0;0;;;Mode(Steady)
732;293.8151619;-0.106158889;0;0;0;272.5570312;0.00703125;0;0;0;0;0;0;0;0;0.2666;0;0.006692851;1546960500;-1.859473468;291.9556885;288.15;303.15;Mode(Identification);0;0;;;Mode(Steady)
733;293.7107579;-0.104404055;0;0;0;272.5520833;-0.004947917;0;0;0;0;0;0;0;0;0.2666;0;0.006692851;1546961400;-1.755069413;291.9556885;288.15;303.15;Mode(Identification);0;0;;;Mode(Steady)
734;293.6078434;-0.10291447;0;0;0;272.5460937;-0.005989583;0;0;0;0;0;0;0;0;0.2666;0;0.006692851;1546962300;-1.652154943;291.9556885;288.15;303.15;Mode(Identification);0;0;;;Mode(Steady)
735;293.5070869;-0.100756522;0;0;0;272.55;0.00390625;0;0;0;0;0;0;0;0;0.2666;0;0.006692851;1546963200;-1.551398421;291.9556885;288.15;303.15;Mode(Identification);0;0;;;Mode(Steady)
736;293.4094886;-0.097598302;0;0;0;272.5773437;0.02734375;0;0;0;0;0;0;0;0;0.2666;0;0.006692851;1546964100;-1.453800119;291.9556885;288.15;303.15;Mode(Identification);0;0;;;Mode(Steady)
737;293.315321;-0.094167627;0;1;1;272.61875;0.04140625;0;0;0;0;0;0;0;0;0.2666;0;1;1546965000;1.199928594;294.5152496;288.15;303.15;Mode(Identification);0;0;;;Mode(Steady)
738;293.2742499;-0.04107108;2967.273645;1;0;272.6507812;0.03203125;0;0;510.2040816;20.49864428;530.7027259;3497.976371;1;1;0.2666;0.791075154;1;1546965900;1.240999674;294.5152496;288.15;303.15;Mode(Identification);-2967.273645;0;;;Mode(Steady)
739;293.30741;0.033160155;2982.473029;1;0;272.65;-0.00078125;0;0;510.2040816;20.49864428;530.7027259;3513.175755;1;0;0.2666;0.795127309;1;1546966800;1.207839518;294.5152496;288.15;303.15;Mode(Identification);-2982.473029;0;;;Mode(Steady)
740;293.3665765;0.059166427;3000.632961;1;0;272.625;-0.025;0;0;510.2040816;20.49864428;530.7027259;3531.335687;1;0;0.2666;0.799968747;1;1546967700;1.148673091;294.5152496;288.15;303.15;Mode(Identification);-3000.632961;0;;;Mode(Steady)
741;293.4387527;0.072176252;3016.186524;1;0;272.6;-0.025;0;0;510.2040816;20.49864428;530.7027259;3546.88925;1;0;0.2666;0.804115327;1;1546968600;1.076496839;294.5152496;288.15;303.15;Mode(Identification);-3016.186524;0;;;Mode(Steady)
742;293.5186167;0.079864023;3029.638146;1;0;272.575;-0.025;0;0;510.2040816;20.49864428;530.7027259;3560.340872;1;0;0.2666;0.80770153;1;1546969500;0.996632816;294.5152496;288.15;303.15;Mode(Identification);-3029.638146;0;;;Mode(Steady)
743;293.6028145;0.084197778;3041.517194;1;0;272.55;-0.025;0;0;510.2040816;20.49864428;530.7027259;3572.219919;1;0;0.2666;0.810868484;1;1546970400;0.912435038;294.5152496;288.15;303.15;Mode(Identification);-3041.517194;0;;;Mode(Steady)
744;293.6877313;0.084916772;3052.156417;1;0;272.525;-0.025;0;0;510.2040816;20.49864428;530.7027259;3582.859143;1;0;0.2666;0.813704901;1;1546971300;0.827518265;294.5152496;288.15;303.15;Mode(Identification);-3052.156417;0;;;Mode(Steady)
745;293.7718201;0.084088838;3061.770155;1;0;272.5;-0.025;0;0;510.2040816;20.49864428;530.7027259;3592.472881;1;0;0.2666;0.816267923;1;1546972200;0.743429428;294.5152496;288.15;303.15;Mode(Identification);-3061.770155;0;;;Mode(Steady)
746;293.854473;0.082652835;3070.504413;1;0;272.475;-0.025;0;0;510.2040816;20.49864428;530.7027259;3601.207138;1;0;0.2666;0.818596476;1;1546973100;0.660776592;294.5152496;288.15;303.15;Mode(Identification);-3070.504413;0;;;Mode(Steady)
747;293.9365326;0.082059627;3078.466946;0.997105621;-0.002894379;272.45;-0.025;0;0;510.2040816;20.49864428;530.7027259;3609.169672;1;0;0.2666;0.820719288;1;1546974000;0.578716965;294.5152496;294.15;297.15;Mode(Identification);-3078.466946;0;;;Mode(Steady)
748;294.0165992;0.080066603;3081.663948;0.980571561;-0.01653406;272.4203125;-0.0296875;0;0;510.2040816;20.49864428;530.7027259;3612.366674;1;0;0.2666;0.821571608;1;1546974900;0.498650362;294.5152496;294.15;297.15;Mode(Identification);-3081.663948;0;;;Mode(Steady)
749;294.0921823;0.075583144;3053.455963;0.955064652;-0.02550691;272.3875;-0.0328125;0;0;510.2040816;20.49864428;530.7027259;3584.158689;1;0;0.2666;0.81405136;1;1546975800;0.423067218;294.5152496;294.15;297.15;Mode(Identification);-3053.455963;0;;;Mode(Steady)
750;294.1629525;0.070770201;3005.512402;0.922078731;-0.032985921;272.3609375;-0.0265625;0;0;510.2040816;20.49864428;530.7027259;3536.215128;1;0;0.2666;0.801269606;1;1546976700;0.352297017;294.5152496;294.15;297.15;Mode(Identification);-3005.512402;0;;;Mode(Steady)
